,x
10461,-0.14
10462,-0.13
10463,-0.1
10464,-0.07
10465,-0.05
10466,-0.04
10467,-0.04
10468,-0.03
10469,-0.02
10470,-0.02
10471,-0.03
10472,-0.04
10473,-0.04
10474,-0.05
10475,-0.06
10476,-0.07
10477,-0.08
10478,-0.09
10479,-0.1
10480,-0.1
10481,-0.11
10482,-0.11
10483,-0.1
10484,-0.09
10485,-0.09
10486,-0.09
10487,-0.1
10488,-0.11
10489,-0.12
10490,-0.12
10491,-0.12
10492,-0.12
10493,-0.12
10494,-0.12
10495,-0.12
10496,-0.12
10497,-0.12
10498,-0.12
10499,-0.12
10500,-0.12
10501,-0.11
10502,-0.11
10503,-0.1
10504,-0.11
10505,-0.11
10506,-0.11
10507,-0.12
10508,-0.13
10509,-0.14
10510,-0.15
10511,-0.15
10512,-0.17
10513,-0.18
10514,-0.18
10515,-0.18
10516,-0.18
10517,-0.18
10518,-0.17
10519,-0.16
10520,-0.15
10521,-0.13
10522,-0.11
10523,-0.11
10524,-0.1
10525,-0.1
10526,-0.09
10527,-0.09
10528,-0.08
10529,-0.08
10530,-0.08
10531,-0.09
10532,-0.11
10533,-0.14
10534,-0.17
10535,-0.2
10536,-0.2
10537,-0.22
10538,-0.24
10539,-0.26
10540,-0.29
10541,-0.31
10542,-0.31
10543,-0.31
10544,-0.31
10545,-0.29
10546,-0.26
10547,-0.24
10548,-0.22
10549,-0.22
10550,-0.21
10551,-0.2
10552,-0.19
10553,-0.18
10554,-0.17
10555,-0.17
10556,-0.16
10557,-0.16
10558,-0.16
10559,-0.17
10560,-0.17
10561,-0.17
10562,-0.19
10563,-0.2
10564,-0.22
10565,-0.24
10566,-0.26
10567,-0.26
10568,-0.28
10569,-0.3
10570,-0.32
10571,-0.34
10572,-0.34
10573,-0.34
10574,-0.33
10575,-0.33
10576,-0.3
10577,-0.28
10578,-0.25
10579,-0.21
10580,-0.21
10581,-0.17
10582,-0.13
10583,-0.1
10584,-0.08
10585,-0.06
10586,-0.06
10587,-0.06
10588,-0.06
10589,-0.05
10590,-0.05
10591,-0.05
10592,-0.05
10593,-0.07
10594,-0.08
10595,-0.09
10596,-0.1
10597,-0.11
10598,-0.11
10599,-0.12
10600,-0.12
10601,-0.11
10602,-0.11
10603,-0.1
10604,-0.11
10605,-0.11
10606,-0.11
10607,-0.12
10608,-0.12
10609,-0.12
10610,-0.12
10611,-0.12
10612,-0.14
10613,-0.14
10614,-0.14
10615,-0.13
10616,-0.13
10617,-0.13
10618,-0.14
10619,-0.14
10620,-0.14
10621,-0.14
10622,-0.13
10623,-0.13
10624,-0.13
10625,-0.13
10626,-0.12
10627,-0.12
10628,-0.13
10629,-0.14
10630,-0.14
10631,-0.15
10632,-0.15
10633,-0.15
10634,-0.14
10635,-0.14
10636,-0.14
10637,-0.13
10638,-0.11
10639,-0.1
10640,-0.09
10641,-0.08
10642,-0.08
10643,-0.07
10644,-0.06
10645,-0.06
10646,-0.05
10647,-0.05
10648,-0.05
10649,-0.05
10650,-0.05
10651,-0.07
10652,-0.1
10653,-0.13
10654,-0.15
10655,-0.15
10656,-0.17
10657,-0.19
10658,-0.2
10659,-0.23
10660,-0.25
10661,-0.25
10662,-0.26
10663,-0.25
10664,-0.24
10665,-0.22
10666,-0.21
10667,-0.21
10668,-0.19
10669,-0.17
10670,-0.15
10671,-0.13
10672,-0.13
10673,-0.13
10674,-0.12
10675,-0.12
10676,-0.11
10677,-0.11
10678,-0.11
10679,-0.12
10680,-0.12
10681,-0.13
10682,-0.15
10683,-0.17
10684,-0.21
10685,-0.23
10686,-0.23
10687,-0.24
10688,-0.27
10689,-0.29
10690,-0.3
10691,-0.3
10692,-0.3
10693,-0.29
10694,-0.29
10695,-0.27
10696,-0.24
10697,-0.21
10698,-0.21
10699,-0.18
10700,-0.15
10701,-0.12
10702,-0.09
10703,-0.07
10704,-0.06
10705,-0.06
10706,-0.06
10707,-0.05
10708,-0.04
10709,-0.03
10710,-0.04
10711,-0.04
10712,-0.04
10713,-0.05
10714,-0.07
10715,-0.08
10716,-0.1
10717,-0.1
10718,-0.1
10719,-0.1
10720,-0.09
10721,-0.09
10722,-0.08
10723,-0.08
10724,-0.07
10725,-0.08
10726,-0.08
10727,-0.08
10728,-0.08
10729,-0.08
10730,-0.08
10731,-0.08
10732,-0.08
10733,-0.08
10734,-0.08
10735,-0.09
10736,-0.09
10737,-0.1
10738,-0.11
10739,-0.12
10740,-0.1
10741,-0.09
10742,-0.09
10743,-0.09
10744,-0.09
10745,-0.09
10746,-0.09
10747,-0.1
10748,-0.1
10749,-0.11
10750,-0.12
10751,-0.11
10752,-0.11
10753,-0.1
10754,-0.1
10755,-0.1
10756,-0.09
10757,-0.08
10758,-0.07
10759,-0.06
10760,-0.04
10761,-0.04
10762,-0.03
10763,2.55
10764,0.0
10765,0.01
10766,0.01
10767,0.01
10768,0.01
10769,-2.56
10770,-0.01
10771,-0.04
10772,-0.07
10773,-0.07
10774,-0.09
10775,-0.11
10776,-0.13
10777,-0.14
10778,-0.15
10779,-0.17
10780,-0.17
10781,-0.18
10782,-0.2
10783,-0.2
10784,-0.2
10785,-0.18
10786,-0.18
10787,-0.15
10788,-0.11
10789,-0.09
10790,-0.07
10791,-0.07
10792,-0.07
10793,-0.06
10794,-0.06
10795,-0.06
10796,-0.07
10797,-0.08
10798,-0.08
10799,-0.09
10800,-0.11
10801,-0.13
10802,-0.15
10803,-0.17
10804,-0.17
10805,-0.18
10806,-0.2
10807,-0.21
10808,-0.23
10809,-0.25
10810,-0.24
10811,-0.24
10812,-0.24
10813,-0.23
10814,-0.21
10815,-0.19
10816,-0.16
10817,-0.16
10818,-0.13
10819,-0.1
10820,-0.08
10821,-0.06
10822,-0.04
10823,-0.04
10824,-0.04
10825,-0.04
10826,-0.05
10827,-0.06
10828,-0.07
10829,-0.07
10830,-0.07
10831,-0.07
10832,-0.06
10833,-0.05
10834,-0.05
10835,-0.05
10836,-0.05
10837,-0.06
10838,-0.06
10839,-0.05
10840,-0.03
10841,-0.02
10842,-0.02
10843,-0.01
10844,-0.02
10845,-0.02
10846,-0.03
10847,-0.04
10848,-0.04
10849,-0.05
10850,-0.06
10851,-0.07
10852,-0.08
10853,-0.08
10854,-0.08
10855,-0.07
10856,-0.06
10857,-0.05
10858,-0.04
10859,-0.03
10860,-0.04
10861,-0.04
10862,-0.04
10863,-0.03
10864,-0.03
10865,-0.04
10866,-0.05
10867,-0.05
10868,-0.08
10869,-0.09
10870,-0.1
10871,-0.11
10872,-0.11
10873,-0.11
10874,-0.12
10875,-0.12
10876,-0.12
10877,-0.12
10878,-0.11
10879,-0.11
10880,-0.09
10881,-0.07
10882,-0.04
10883,-0.03
10884,-0.03
10885,-0.03
10886,-0.03
10887,-0.04
10888,-0.06
10889,-0.08
10890,-0.09
10891,-0.11
10892,-0.11
10893,-0.13
10894,-0.15
10895,-0.17
10896,-0.19
10897,-0.2
10898,-0.2
10899,-0.2
10900,-0.2
10901,-0.22
10902,-0.23
10903,-0.23
10904,-0.23
10905,-0.22
10906,-0.2
10907,-0.18
10908,-0.17
10909,-0.16
10910,-0.16
10911,-0.16
10912,-0.15
10913,-0.14
10914,-0.13
10915,-0.12
10916,-0.12
10917,-0.12
10918,-0.13
10919,-0.15
10920,-0.19
10921,-0.22
10922,-0.26
10923,-0.26
10924,-0.28
10925,-0.29
10926,-0.31
10927,-0.33
10928,-0.34
10929,-0.34
10930,-0.34
10931,-0.34
10932,-0.33
10933,-0.31
10934,-0.28
10935,-0.28
10936,-0.26
10937,-0.23
10938,-0.21
10939,-0.18
10940,-0.16
10941,-0.15
10942,-0.15
10943,-0.14
10944,-0.14
10945,-0.14
10946,-0.15
10947,-0.15
10948,-0.15
10949,-0.15
10950,-0.14
10951,-0.14
10952,-0.14
10953,-0.14
10954,-0.14
10955,-0.15
10956,-0.15
10957,-0.15
10958,-0.16
10959,-0.17
10960,-0.17
10961,-0.17
10962,-0.16
10963,-0.16
10964,-0.15
10965,-0.15
10966,-0.16
10967,-0.16
10968,-0.16
10969,-0.17
10970,-0.18
10971,-0.2
10972,-0.2
10973,-0.2
10974,-0.2
10975,-0.2
10976,-0.19
10977,-0.17
10978,-0.17
10979,-0.17
10980,-0.18
10981,-0.19
10982,-0.2
10983,-0.2
10984,-0.21
10985,-0.21
10986,-0.23
10987,-0.25
10988,-0.25
10989,-0.25
10990,-0.25
10991,-0.25
10992,-0.25
10993,-0.25
10994,-0.23
10995,-0.21
10996,-0.18
10997,-0.15
10998,-0.15
10999,-0.14
11000,-0.14
11001,-0.14
11002,-0.14
11003,-0.15
11004,-0.15
11005,-0.15
11006,-0.16
11007,-0.17
11008,-0.18
11009,-0.2
11010,-0.2
11011,-0.22
11012,-0.25
11013,-0.27
11014,-0.29
11015,-0.3
11016,-0.3
11017,-0.32
11018,-0.33
11019,-0.33
11020,-0.33
11021,-0.33
11022,-0.32
11023,-0.32
11024,-0.31
11025,-0.29
11026,-0.27
11027,-0.26
11028,-0.25
11029,-0.25
11030,-0.24
11031,-0.24
11032,-0.23
11033,-0.22
11034,-0.21
11035,-0.21
11036,-0.21
11037,-0.2
11038,-0.23
11039,-0.25
11040,-0.28
11041,-0.28
11042,-0.3
11043,-0.32
11044,-0.35
11045,-0.37
11046,-0.39
11047,-0.39
11048,-0.39
11049,-0.39
11050,-0.39
11051,-0.38
11052,-0.36
11053,-0.33
11054,-0.33
11055,-0.29
11056,-0.26
11057,-0.22
11058,-0.18
11059,-0.16
11060,-0.16
11061,-0.14
11062,-0.13
11063,-0.13
11064,-0.12
11065,-0.11
11066,-0.11
11067,-0.11
11068,-0.12
11069,-0.13
11070,-0.14
11071,-0.14
11072,-0.15
11073,-0.15
11074,-0.15
11075,-0.15
11076,-0.15
11077,-0.16
11078,-0.16
11079,-0.16
11080,-0.17
11081,-0.18
11082,-0.17
11083,-0.17
11084,-0.16
11085,-0.16
11086,-0.15
11087,-0.15
11088,-0.15
11089,-0.14
11090,-0.15
11091,-0.15
11092,-0.15
11093,-0.16
11094,-0.17
11095,-0.17
11096,-0.17
11097,-0.18
11098,-0.18
11099,-0.19
11100,-0.2
11101,-0.2
11102,-0.2
11103,-0.2
11104,-0.2
11105,-0.2
11106,-0.21
11107,-0.2
11108,-0.19
11109,-0.18
11110,-0.18
11111,-0.17
11112,-0.16
11113,-0.14
11114,-0.11
11115,-0.08
11116,-0.08
11117,-0.05
11118,-0.04
11119,-0.04
11120,-0.04
11121,-0.04
11122,-0.04
11123,-0.04
11124,-0.04
11125,-0.05
11126,-0.06
11127,-0.07
11128,-0.09
11129,-0.09
11130,-0.11
11131,-0.14
11132,-0.16
11133,-0.18
11134,-0.2
11135,-0.2
11136,-0.22
11137,-0.23
11138,-0.23
11139,-0.23
11140,-0.23
11141,-0.23
11142,-0.22
11143,-0.2
11144,-0.19
11145,-0.18
11146,-0.16
11147,-0.15
11148,-0.15
11149,-0.15
11150,-0.14
11151,-0.14
11152,-0.13
11153,-0.12
11154,-0.12
11155,-0.11
11156,-0.11
11157,-0.13
11158,-0.15
11159,-0.17
11160,-0.17
11161,-0.2
11162,-0.23
11163,-0.25
11164,-0.28
11165,-0.3
11166,-0.3
11167,-0.31
11168,-0.31
11169,-0.3
11170,-0.29
11171,-0.27
11172,-0.24
11173,-0.24
11174,-0.21
11175,-0.16
11176,-0.13
11177,-0.1
11178,-0.08
11179,-0.08
11180,-0.06
11181,-0.04
11182,-0.02
11183,-0.01
11184,-0.01
11185,-0.01
11186,-0.01
11187,-0.01
11188,-0.02
11189,-0.04
11190,-0.05
11191,-0.05
11192,-0.05
11193,-0.06
11194,-0.07
11195,-0.08
11196,-0.08
11197,-0.08
11198,-0.08
11199,-0.09
11200,-0.1
11201,-0.09
11202,-0.08
11203,-0.08
11204,-0.08
11205,-0.07
11206,-0.06
11207,-0.05
11208,-0.05
11209,-0.05
11210,-0.05
11211,-0.06
11212,-0.06
11213,-0.07
11214,-0.08
11215,-0.08
11216,-0.09
11217,-0.09
11218,-0.11
11219,-0.12
11220,-0.12
11221,-0.12
11222,-0.13
11223,-0.13
11224,-0.13
11225,-0.14
11226,-0.13
11227,-0.12
11228,-0.1
11229,-0.1
11230,-0.09
11231,-0.07
11232,-0.06
11233,-0.05
11234,-0.04
11235,-0.04
11236,-0.03
11237,-0.03
11238,-0.02
11239,2.55
11240,0.0
11241,0.0
11242,0.01
11243,0.01
11244,-2.56
11245,-0.01
11246,-0.03
11247,-0.06
11248,-0.06
11249,-0.08
11250,-0.1
11251,-0.11
11252,-0.12
11253,-0.13
11254,-0.13
11255,-0.15
11256,-0.16
11257,-0.17
11258,-0.18
11259,-0.17
11260,-0.17
11261,-0.16
11262,-0.16
11263,-0.14
11264,-0.13
11265,-0.11
11266,-0.11
11267,-0.09
11268,-0.07
11269,-0.06
11270,-0.05
11271,-0.05
11272,-0.06
11273,-0.06
11274,-0.06
11275,-0.08
11276,-0.11
11277,-0.14
11278,-0.18
11279,-0.18
11280,-0.2
11281,-0.22
11282,-0.24
11283,-0.25
11284,-0.27
11285,-0.27
11286,-0.28
11287,-0.26
11288,-0.25
11289,-0.23
11290,-0.21
11291,-0.21
11292,-0.18
11293,-0.16
11294,-0.13
11295,-0.11
11296,-0.09
11297,-0.06
11298,-0.06
11299,-0.05
11300,-0.05
11301,-0.05
11302,-0.06
11303,-0.06
11304,-0.06
11305,-0.07
11306,-0.07
11307,-0.08
11308,-0.07
11309,-0.06
11310,-0.06
11311,-0.05
11312,-0.05
11313,-0.07
11314,-0.08
11315,-0.08
11316,-0.08
11317,-0.07
11318,-0.06
11319,-0.05
11320,-0.05
11321,-0.06
11322,-0.08
11323,-0.08
11324,-0.09
11325,-0.1
11326,-0.12
11327,-0.13
11328,-0.14
11329,-0.14
11330,-0.14
11331,-0.13
11332,-0.12
11333,-0.11
11334,-0.09
11335,-0.09
11336,-0.09
11337,-0.09
11338,-0.1
11339,-0.11
11340,-0.11
11341,-0.11
11342,-0.12
11343,-0.14
11344,-0.16
11345,-0.17
11346,-0.18
11347,-0.19
11348,-0.19
11349,-0.18
11350,-0.17
11351,-0.15
11352,-0.14
11353,-0.13
11354,-0.13
11355,-0.12
11356,-0.12
11357,-0.11
11358,-0.1
11359,-0.09
11360,-0.09
11361,-0.07
11362,-0.06
11363,-0.06
11364,-0.07
11365,-0.08
11366,-0.11
11367,-0.11
11368,-0.13
11369,-0.16
11370,-0.18
11371,-0.2
11372,-0.21
11373,-0.21
11374,-0.23
11375,-0.25
11376,-0.27
11377,-0.28
11378,-0.29
11379,-0.29
11380,-0.28
11381,-0.26
11382,-0.23
11383,-0.21
11384,-0.19
11385,-0.19
11386,-0.17
11387,-0.16
11388,-0.15
11389,-0.15
11390,-0.15
11391,-0.15
11392,-0.15
11393,-0.15
11394,-0.16
11395,-0.18
11396,-0.21
11397,-0.23
11398,-0.23
11399,-0.26
11400,-0.28
11401,-0.29
11402,-0.3
11403,-0.32
11404,-0.32
11405,-0.34
11406,-0.34
11407,-0.34
11408,-0.32
11409,-0.29
11410,-0.29
11411,-0.26
11412,-0.23
11413,-0.2
11414,-0.17
11415,-0.14
11416,-0.11
11417,-0.11
11418,-0.09
11419,-0.08
11420,-0.07
11421,-0.07
11422,-0.07
11423,-0.07
11424,-0.06
11425,-0.07
11426,-0.07
11427,-0.08
11428,-0.09
11429,-0.11
11430,-0.11
11431,-0.12
11432,-0.13
11433,-0.13
11434,-0.13
11435,-0.13
11436,-0.13
11437,-0.12
11438,-0.12
11439,-0.12
11440,-0.13
11441,-0.13
11442,-0.13
11443,-0.13
11444,-0.14
11445,-0.15
11446,-0.16
11447,-0.16
11448,-0.16
11449,-0.16
11450,-0.16
11451,-0.15
11452,-0.15
11453,-0.14
11454,-0.14
11455,-0.12
11456,-0.11
11457,-0.13
11458,-0.12
11459,-0.12
11460,-0.12
11461,-0.13
11462,-0.14
11463,-0.15
11464,-0.15
11465,-0.15
11466,-0.15
11467,-0.15
11468,-0.15
11469,-0.15
11470,-0.13
11471,-0.12
11472,-0.11
11473,-0.11
11474,-0.09
11475,-0.08
11476,-0.07
11477,-0.07
11478,-0.07
11479,-0.07
11480,-0.07
11481,-0.07
11482,-0.07
11483,-0.06
11484,-0.07
11485,-0.07
11486,-0.09
11487,-0.12
11488,-0.15
11489,-0.17
11490,-0.19
11491,-0.21
11492,-0.21
11493,-0.23
11494,-0.25
11495,-0.26
11496,-0.25
11497,-0.24
11498,-0.24
11499,-0.22
11500,-0.21
11501,-0.2
11502,-0.2
11503,-0.2
11504,-0.2
11505,-0.19
11506,-0.17
11507,-0.15
11508,-0.13
11509,-0.11
11510,-0.11
11511,-0.1
11512,-0.09
11513,-0.09
11514,-0.11
11515,-0.14
11516,-0.14
11517,-0.17
11518,-0.2
11519,-0.23
11520,-0.26
11521,-0.28
11522,-0.29
11523,-0.29
11524,-0.3
11525,-0.3
11526,-0.3
11527,-0.28
11528,-0.26
11529,-0.26
11530,-0.23
11531,-0.19
11532,-0.15
11533,-0.12
11534,-0.09
11535,-0.09
11536,-0.07
11537,-0.06
11538,-0.05
11539,-0.04
11540,-0.03
11541,-0.03
11542,-0.03
11543,-0.03
11544,-0.04
11545,-0.05
11546,-0.05
11547,-0.06
11548,-0.06
11549,-0.07
11550,-0.08
11551,-0.08
11552,-0.08
11553,-0.08
11554,-0.08
11555,-0.09
11556,-0.08
11557,-0.08
11558,-0.09
11559,-0.09
11560,-0.09
11561,-0.07
11562,-0.06
11563,-0.06
11564,-0.06
11565,-0.06
11566,-0.06
11567,-0.06
11568,-0.05
11569,-0.05
11570,-0.06
11571,-0.05
11572,-0.05
11573,-0.05
11574,-0.05
11575,-0.06
11576,-0.07
11577,-0.06
11578,-0.06
11579,-0.06
11580,-0.06
11581,-0.06
11582,-0.05
11583,-0.05
11584,-0.03
11585,-0.03
11586,-0.02
11587,2.55
11588,0.0
11589,0.01
11590,0.02
11591,0.02
11592,0.02
11593,0.03
11594,0.04
11595,0.05
11596,0.06
11597,0.06
11598,0.06
11599,0.07
11600,0.06
11601,0.05
11602,0.04
11603,0.03
11604,0.03
11605,0.01
11606,-2.56
11607,-0.01
11608,-0.02
11609,-0.02
11610,-0.02
11611,-0.03
11612,-0.05
11613,-0.07
11614,-0.09
11615,-0.11
11616,-0.11
11617,-0.11
11618,-0.1
11619,-0.09
11620,-0.09
11621,-0.07
11622,-0.05
11623,-0.05
11624,2.53
11625,0.0
11626,0.01
11627,0.03
11628,0.04
11629,0.04
11630,0.04
11631,0.03
11632,0.02
11633,-2.56
11634,-0.01
11635,-0.05
11636,-0.05
11637,-0.09
11638,-0.12
11639,-0.13
11640,-0.15
11641,-0.17
11642,-0.17
11643,-0.17
11644,-0.18
11645,-0.17
11646,-0.16
11647,-0.14
11648,-0.14
11649,-0.11
11650,-0.09
11651,-0.06
11652,2.54
11653,0.0
11654,0.0
11655,0.02
11656,0.04
11657,0.05
11658,0.05
11659,0.05
11660,0.05
11661,0.06
11662,0.06
11663,0.06
11664,0.06
11665,0.05
11666,0.04
11667,0.04
11668,0.03
11669,0.01
11670,0.0
11671,-2.56
11672,-0.01
11673,-0.01
11674,2.55
11675,0.0
11676,0.0
11677,0.0
11678,0.01
11679,0.01
11680,0.02
11681,0.01
11682,0.0
11683,0.0
11684,-2.56
11685,-0.01
11686,-0.01
11687,-0.01
11688,-0.01
11689,-0.01
11690,2.55
11691,0.0
11692,0.0
11693,0.01
11694,0.02
11695,0.01
11696,0.01
11697,0.01
11698,0.01
11699,0.01
11700,0.01
11701,0.0
11702,0.0
11703,0.0
11704,0.0
11705,0.0
11706,0.0
11707,0.01
11708,0.01
11709,0.02
11710,0.03
11711,0.03
11712,0.06
11713,0.08
11714,0.09
11715,0.09
11716,0.08
11717,0.08
11718,0.07
11719,0.06
11720,0.06
11721,0.06
11722,0.05
11723,0.05
11724,0.04
11725,0.02
11726,-2.56
11727,-0.02
11728,-0.04
11729,-0.04
11730,-0.05
11731,-0.07
11732,-0.08
11733,-0.1
11734,-0.09
11735,-0.08
11736,-0.08
11737,-0.05
11738,-0.03
11739,-0.02
11740,2.55
11741,0.0
11742,0.0
11743,0.0
11744,0.01
11745,0.02
11746,0.03
11747,0.03
11748,0.03
11749,0.04
11750,0.04
11751,0.04
11752,0.03
11753,0.01
11754,0.01
11755,-2.56
11756,-0.02
11757,-0.04
11758,-0.06
11759,-0.08
11760,-0.11
11761,-0.11
11762,-0.12
11763,-0.12
11764,-0.12
11765,-0.11
11766,-0.1
11767,-0.1
11768,-0.08
11769,-0.06
11770,-0.04
11771,2.54
11772,0.0
11773,0.0
11774,0.01
11775,0.04
11776,0.05
11777,0.07
11778,0.08
11779,0.08
11780,0.09
11781,0.08
11782,0.07
11783,0.06
11784,0.05
11785,0.04
11786,0.04
11787,0.03
11788,0.03
11789,0.03
11790,0.03
11791,0.03
11792,0.03
11793,0.03
11794,0.02
11795,0.01
11796,0.01
11797,0.01
11798,0.01
11799,0.01
11800,0.02
11801,0.03
11802,0.03
11803,0.03
11804,0.03
11805,0.02
11806,0.02
11807,0.0
11808,-2.56
11809,-0.02
11810,-0.01
11811,-0.01
11812,2.55
11813,-2.56
11814,-0.01
11815,-0.02
11816,-0.03
11817,-0.03
11818,-0.03
11819,-0.03
11820,-0.03
11821,-0.04
11822,-0.05
11823,-0.05
11824,-0.06
11825,-0.06
11826,-0.06
11827,-0.05
11828,-0.05
11829,-0.04
11830,-0.04
11831,-0.03
11832,-0.02
11833,-0.02
11834,-0.01
11835,-0.02
11836,-0.02
11837,-0.03
11838,-0.03
11839,-0.03
11840,-0.03
11841,-0.02
11842,-0.02
11843,-0.04
11844,-0.06
11845,-0.08
11846,-0.09
11847,-0.11
11848,-0.11
11849,-0.13
11850,-0.16
11851,-0.19
11852,-0.2
11853,-0.21
11854,-0.21
11855,-0.2
11856,-0.18
11857,-0.16
11858,-0.14
11859,-0.13
11860,-0.12
11861,-0.12
11862,-0.11
11863,-0.11
11864,-0.1
11865,-0.1
11866,-0.1
11867,-0.1
11868,-0.1
11869,-0.09
11870,-0.08
11871,-0.09
11872,-0.11
11873,-0.11
11874,-0.14
11875,-0.16
11876,-0.18
11877,-0.2
11878,-0.23
11879,-0.27
11880,-0.27
11881,-0.3
11882,-0.32
11883,-0.31
11884,-0.29
11885,-0.27
11886,-0.27
11887,-0.25
11888,-0.22
11889,-0.19
11890,-0.16
11891,-0.13
11892,-0.13
11893,-0.11
11894,-0.08
11895,-0.07
11896,-0.06
11897,-0.06
11898,-0.06
11899,-0.06
11900,-0.06
11901,-0.07
11902,-0.09
11903,-0.11
11904,-0.12
11905,-0.12
11906,-0.13
11907,-0.14
11908,-0.14
11909,-0.13
11910,-0.13
11911,-0.13
11912,-0.13
11913,-0.13
11914,-0.14
11915,-0.14
11916,-0.13
11917,-0.13
11918,-0.12
11919,-0.11
11920,-0.11
11921,-0.1
11922,-0.1
11923,-0.1
11924,-0.1
11925,-0.11
11926,-0.13
11927,-0.15
11928,-0.16
11929,-0.16
11930,-0.16
11931,-0.17
11932,-0.18
11933,-0.2
11934,-0.21
11935,-0.22
11936,-0.22
11937,-0.22
11938,-0.21
11939,-0.2
11940,-0.21
11941,-0.21
11942,-0.21
11943,-0.21
11944,-0.22
11945,-0.21
11946,-0.2
11947,-0.19
11948,-0.19
11949,-0.19
11950,-0.17
11951,-0.15
11952,-0.14
11953,-0.13
11954,-0.13
11955,-0.13
11956,-0.13
11957,-0.14
11958,-0.15
11959,-0.17
11960,-0.18
11961,-0.18
11962,-0.2
11963,-0.22
11964,-0.24
11965,-0.26
11966,-0.29
11967,-0.29
11968,-0.3
11969,-0.31
11970,-0.33
11971,-0.34
11972,-0.35
11973,-0.34
11974,-0.34
11975,-0.32
11976,-0.29
11977,-0.27
11978,-0.26
11979,-0.26
11980,-0.26
11981,-0.26
11982,-0.26
11983,-0.27
11984,-0.27
11985,-0.27
11986,-0.27
11987,-0.27
11988,-0.28
11989,-0.3
11990,-0.34
11991,-0.36
11992,-0.36
11993,-0.38
11994,-0.4
11995,-0.42
11996,-0.44
11997,-0.45
11998,-0.46
11999,-0.46
12000,-0.46
12001,-0.45
12002,-0.42
12003,-0.4
12004,-0.36
12005,-0.36
12006,-0.33
12007,-0.3
12008,-0.27
12009,-0.23
12010,-0.21
12011,-0.21
12012,-0.19
12013,-0.19
12014,-0.19
12015,-0.2
12016,-0.22
12017,-0.22
12018,-0.23
12019,-0.25
12020,-0.28
12021,-0.3
12022,-0.32
12023,-0.33
12024,-0.33
12025,-0.34
12026,-0.35
12027,-0.35
12028,-0.35
12029,-0.34
12030,-0.34
12031,-0.32
12032,-0.31
12033,-0.29
12034,-0.28
12035,-0.27
12036,-0.27
12037,-0.27
12038,-0.26
12039,-0.25
12040,-0.26
12041,-0.26
12042,-0.26
12043,-0.27
12044,-0.28
12045,-0.28
12046,-0.28
12047,-0.28
12048,-0.28
12049,-0.28
12050,-0.28
12051,-0.3
12052,-0.33
12053,-0.36
12054,-0.38
12055,-0.38
12056,-0.4
12057,-0.43
12058,-0.45
12059,-0.48
12060,-0.48
12061,-0.48
12062,-0.46
12063,-0.43
12064,-0.41
12065,-0.38
12066,-0.36
12067,-0.36
12068,-0.33
12069,-0.29
12070,-0.25
12071,-0.21
12072,-0.19
12073,-0.19
12074,-0.19
12075,-0.2
12076,-0.21
12077,-0.21
12078,-0.22
12079,-0.22
12080,-0.22
12081,-0.22
12082,-0.23
12083,-0.23
12084,-0.24
12085,-0.25
12086,-0.25
12087,-0.26
12088,-0.26
12089,-0.25
12090,-0.24
12091,-0.23
12092,-0.23
12093,-0.23
12094,-0.23
12095,-0.24
12096,-0.25
12097,-0.25
12098,-0.25
12099,-0.25
12100,-0.25
12101,-0.25
12102,-0.26
12103,-0.26
12104,-0.26
12105,-0.26
12106,-0.26
12107,-0.25
12108,-0.25
12109,-0.26
12110,-0.27
12111,-0.27
12112,-0.28
12113,-0.31
12114,-0.32
12115,-0.33
12116,-0.33
12117,-0.33
12118,-0.33
12119,-0.33
12120,-0.33
12121,-0.32
12122,-0.31
12123,-0.31
12124,-0.29
12125,-0.26
12126,-0.24
12127,-0.21
12128,-0.18
12129,-0.15
12130,-0.15
12131,-0.13
12132,-0.11
12133,-0.1
12134,-0.1
12135,-0.12
12136,-0.12
12137,-0.13
12138,-0.15
12139,-0.17
12140,-0.19
12141,-0.2
12142,-0.22
12143,-0.22
12144,-0.23
12145,-0.24
12146,-0.24
12147,-0.23
12148,-0.23
12149,-0.21
12150,-0.2
12151,-0.18
12152,-0.17
12153,-0.16
12154,-0.16
12155,-0.16
12156,-0.16
12157,-0.17
12158,-0.17
12159,-0.18
12160,-0.19
12161,-0.19
12162,-0.2
12163,-0.21
12164,-0.22
12165,-0.23
12166,-0.22
12167,-0.22
12168,-0.21
12169,-0.19
12170,-0.18
12171,-0.18
12172,-0.19
12173,-0.19
12174,-0.2
12175,-0.23
12176,-0.25
12177,-0.27
12178,-0.29
12179,-0.3
12180,-0.3
12181,-0.3
12182,-0.29
12183,-0.27
12184,-0.25
12185,-0.21
12186,-0.21
12187,-0.19
12188,-0.17
12189,-0.17
12190,-0.16
12191,-0.14
12192,-0.14
12193,-0.12
12194,-0.11
12195,-0.1
12196,-0.09
12197,-0.1
12198,-0.1
12199,-0.11
12200,-0.13
12201,-0.14
12202,-0.15
12203,-0.16
12204,-0.16
12205,-0.16
12206,-0.17
12207,-0.17
12208,-0.16
12209,-0.16
12210,-0.15
12211,-0.15
12212,-0.14
12213,-0.14
12214,-0.13
12215,-0.11
12216,-0.09
12217,-0.09
12218,-0.08
12219,-0.08
12220,-0.07
12221,-0.08
12222,-0.09
12223,-0.09
12224,-0.09
12225,-0.1
12226,-0.1
12227,-0.08
12228,-0.09
12229,-0.11
